,date,label,high,low,average,volume,notional,numberOfTrades,marketHigh,marketLow,marketAverage,marketVolume,marketNotional,marketNumberOfTrades,open,close,marketOpen,marketClose,changeOverTime,marketChangeOverTime
2021-02-23 14:47:00,2021-02-23,2:47 PM,2041.89,2040.84,2041.302,23,46949.94,3,2040.84,2040.84,2040.84,100,204084.0,1,2041.89,2040.84,2040.84,2040.84,0.015877897697667495,0.014104663209860589
2021-02-23 14:48:00,2021-02-23,2:48 PM,2040.55,2040.11,2040.306,148,301965.28,5,2040.87,2040.33,2040.681,322,657099.43,3,2040.37,2040.55,2040.815,2040.87,0.015382226608281044,0.014025655232042512
2021-02-23 14:49:00,2021-02-23,2:49 PM,2042.06,2041.86,2042.045,13,26546.58,2,2042.329,2042.329,2042.329,300,612698.82,1,2041.86,2042.06,2042.329,2042.329,0.01624766036776214,0.014844555530434234
2021-02-23 14:50:00,2021-02-23,2:50 PM,,,,0,0.0,0,2043.02,2042.92,2042.97,200,408594.0,2,,,2042.92,2043.02,,0.015163071969311165
2021-02-23 14:51:00,2021-02-23,2:51 PM,2043.85,2043.7,2043.8,3,6131.4,2,,,,0,0.0,0,2043.85,2043.7,,,0.01712105671502447,0.01552581299954539
2021-02-23 14:52:00,2021-02-23,2:52 PM,2043.555,2041.985,2042.3,316,645366.68,7,2042.62,2041.87,2042.232,505,1031327.15,5,2043.555,2042.54,2042.33,2042.62,0.0163745641105267,0.01479635569490997
2021-02-23 14:53:00,2021-02-23,2:53 PM,2043.2,2043.2,2043.2,1,2043.2,1,2044.09,2044.09,2044.09,100,204409.0,1,2043.2,2043.2,2044.09,2044.09,0.016822459673225407,0.015719606152684154
2021-02-23 14:54:00,2021-02-23,2:54 PM,2045.78,2043.34,2045.398,134,274083.3,7,2046.1,2043.14,2044.881,2747,5617287.43,24,2044.07,2045.78,2044.0,2043.67,0.017916320169682736,0.01611265841969145
2021-02-23 14:55:00,2021-02-23,2:55 PM,2045.2,2043.34,2044.151,105,214635.85,5,2044.36,2042.704,2043.607,595,1215946.358,5,2044.96,2045.2,2043.5,2044.13,0.017295735984477003,0.015479600786104556
2021-02-23 14:56:00,2021-02-23,2:56 PM,2045.64,2044.43,2044.914,20,40898.28,2,2045.66,2043.8,2044.613,950,1942381.99,6,2045.64,2044.43,2044.24,2043.8,0.01767545188929816,0.0159794877400986
2021-02-23 14:57:00,2021-02-23,2:57 PM,2045.15,2043.64,2043.964,123,251407.57,7,2045.05,2042.735,2044.102,500,1022051.0,5,2044.95,2043.98,2044.215,2043.66,0.017202673239782883,0.015725569018934665
2021-02-23 14:58:00,2021-02-23,2:58 PM,2045.955,2044.03,2044.049,101,206448.955,2,2046.12,2044.03,2045.0,300,613500.0,3,2044.03,2045.955,2044.03,2046.12,0.01724497448737111,0.016171790176674795
2021-02-23 14:59:00,2021-02-23,2:59 PM,2046.97,2046.08,2046.893,185,378675.16,7,2046.94,2045.89,2046.415,200,409283.0,2,2046.08,2046.96,2045.89,2046.94,0.018660324465498902,0.016874911488704115
2021-02-23 15:00:00,2021-02-23,3 PM,2047.9,2047.245,2047.782,25,51194.56,5,2047.97,2047.0,2047.398,600,1228439.0,6,2047.245,2047.9,2047.0,2047.97,0.01910274574909786,0.01736336961571811
2021-02-23 15:01:00,2021-02-23,3:01 PM,2048.32,2046.525,2047.448,622,1273512.82,11,2048.2,2046.525,2047.657,3375,6910841.0,32,2047.735,2048.32,2047.25,2047.295,0.018936526729163107,0.01749206814562313
2021-02-23 15:02:00,2021-02-23,3:02 PM,2050.35,2048.29,2048.898,193,395437.39,6,2050.0,2048.23,2049.407,1500,3074111.0,15,2048.58,2050.35,2048.36,2050.0,0.019658136246844305,0.018361652807143625
2021-02-23 15:03:00,2021-02-23,3:03 PM,2048.785,2048.785,2048.785,12,24585.42,1,2050.0,2049.044,2049.506,948,1942931.5911,7,2048.785,2048.785,2049.18,2049.55,0.019601900470638665,0.01841084645370949
2021-02-23 15:04:00,2021-02-23,3:04 PM,,,,0,0.0,0,2049.778,2048.53,2049.132,1400,2868785.3,5,,,2049.095,2049.778,,0.018225003788904664
2021-02-23 15:05:00,2021-02-23,3:05 PM,2049.8,2049.52,2049.629,13,26645.18,7,2050.09,2048.47,2049.282,388,795121.36,3,2049.58,2049.8,2048.47,2050.0,0.020021926976102767,0.018299539617035027
2021-02-23 15:06:00,2021-02-23,3:06 PM,2051.86,2050.93,2051.313,20,41026.25,6,2050.99,2049.36,2050.072,500,1025036.0,5,2050.93,2051.86,2049.36,2050.99,0.02085998934008569,0.018692094978521354
2021-02-23 15:07:00,2021-02-23,3:07 PM,2052.64,2051.85,2052.285,167,342731.615,10,2052.28,2051.03,2051.5,900,1846350.28,9,2052.28,2052.27,2052.28,2051.09,0.021343716547800123,0.01940167606232193
2021-02-23 15:08:00,2021-02-23,3:08 PM,2053.5,2052.67,2052.966,139,285362.26,4,2052.89,2050.69,2051.719,613,1257703.52,6,2053.5,2053.1,2051.04,2052.89,0.02168262419024213,0.019510498371392217
2021-02-23 15:09:00,2021-02-23,3:09 PM,2054.44,2053.72,2054.08,200,410816.0,2,2055.91,2052.25,2054.381,2016,4141631.7468,16,2053.72,2054.44,2052.25,2055.56,0.02223701936451582,0.02083326086794484
2021-02-23 15:10:00,2021-02-23,3:10 PM,2058.25,2055.78,2057.053,295,606830.59,7,2058.71,2055.7,2056.97,2539,5222645.6876,23,2056.0,2056.63,2055.92,2056.63,0.023716567706630373,0.022119749261474107
2021-02-23 15:11:00,2021-02-23,3:11 PM,2055.09,2054.83,2055.02,422,867218.48,12,2055.62,2054.59,2055.081,1099,2258533.73,10,2054.875,2055.09,2055.6,2054.77,0.022704821396667782,0.021181094732553127
2021-02-23 15:12:00,2021-02-23,3:12 PM,2057.04,2054.27,2054.959,320,657586.91,6,2055.86,2054.07,2054.899,900,1849409.5,9,2055.0,2057.04,2055.1,2055.86,0.022674464030751466,0.021090657927754886
2021-02-23 15:13:00,2021-02-23,3:13 PM,2057.95,2056.03,2057.476,320,658392.32,3,2058.305,2056.205,2057.15,1000,2057150.0,6,2056.03,2057.95,2056.205,2057.95,0.023927078621098857,0.022209192255230634
2021-02-23 15:14:00,2021-02-23,3:14 PM,2057.93,2056.52,2056.856,650,1336956.27,11,2057.73,2056.28,2056.95,1200,2468340.2,10,2056.595,2056.53,2057.39,2057.256,0.02361852834457317,0.02210981115105674
2021-02-23 15:15:00,2021-02-23,3:15 PM,2059.36,2057.24,2058.011,187,384848.035,8,2060.0,2057.24,2059.097,1355,2790077.043,12,2057.895,2058.91,2057.24,2058.9,0.02419332765003632,0.023176667304362224
2021-02-23 15:16:00,2021-02-23,3:16 PM,2059.95,2058.41,2059.345,391,805204.06,14,2060.0,2058.89,2059.742,1012,2084459.24,9,2058.91,2059.95,2058.89,2060.0,0.02485720840630292,0.023497171365322585
2021-02-23 15:17:00,2021-02-23,3:17 PM,2060.965,2059.57,2060.023,756,1557377.76,17,2060.43,2059.39,2059.819,1000,2059819.0,8,2059.855,2060.96,2059.48,2060.37,0.02519462306353608,0.023535433090429367
2021-02-23 15:18:00,2021-02-23,3:18 PM,2061.265,2059.68,2060.156,208,428512.485,5,2061.17,2060.07,2060.401,400,824160.5,4,2059.68,2061.265,2060.07,2061.17,0.02526081207446812,0.023824632103574946
2021-02-23 15:19:00,2021-02-23,3:19 PM,2062.32,2060.5,2061.429,290,597814.345,10,2062.15,2061.4,2061.648,600,1236989.0,5,2061.47,2061.05,2061.41,2061.76,0.025894335464818626,0.024444273288098475
2021-02-23 15:20:00,2021-02-23,3:20 PM,2064.29,2061.66,2063.363,578,1192623.805,17,2064.29,2062.29,2063.05,2562,5285534.38,21,2061.66,2063.44,2063.0,2063.29,0.026856813262884287,0.025140934828356536
2021-02-23 15:21:00,2021-02-23,3:21 PM,2065.79,2064.36,2064.848,243,501758.175,11,2066.53,2063.84,2065.135,2945,6081824.0,24,2064.47,2065.13,2064.55,2065.625,0.02759584094133714,0.026176982839367983
2021-02-23 15:22:00,2021-02-23,3:22 PM,2065.8,2064.19,2065.449,621,1282643.85,14,2065.85,2064.63,2065.257,1400,2891360.0,14,2065.51,2065.27,2064.63,2064.64,0.027894935644872634,0.026237605312913897
2021-02-23 15:23:00,2021-02-23,3:23 PM,2066.3,2064.59,2064.935,218,450155.77,6,2065.47,2064.31,2064.99,1000,2064990.5,9,2065.03,2064.59,2064.31,2064.59,0.027639137512398004,0.026104931538841792
2021-02-23 15:24:00,2021-02-23,3:24 PM,2064.965,2064.21,2064.645,131,270468.48,7,2064.6,2064.56,2064.573,300,619372.0,2,2064.6,2064.955,2064.6,2064.56,0.027494815608861786,0.025897721936639546
2021-02-23 15:25:00,2021-02-23,3:25 PM,2065.45,2062.14,2063.135,326,672581.9,8,2064.3,2061.57,2062.852,3050,6291698.0,18,2064.55,2062.14,2064.3,2062.14,0.026743346387000818,0.02504254753522436
2021-02-23 15:26:00,2021-02-23,3:26 PM,2067.27,2061.87,2062.557,604,1245784.36,14,2066.75,2061.87,2064.005,1920,3962890.2,19,2062.3,2067.27,2061.89,2066.75,0.0264556979034008,0.025615479600786195
2021-02-23 15:27:00,2021-02-23,3:27 PM,2070.75,2066.345,2067.854,434,897448.45,11,2071.96,2066.3,2068.476,5977,12363278.4524,36,2066.345,2070.75,2066.3,2071.96,0.029091812120750595,0.027837144184590556
2021-02-23 15:28:00,2021-02-23,3:28 PM,2072.5,2069.3,2071.406,307,635921.77,7,2072.5,2069.088,2071.14,2222,4602072.47,19,2070.56,2070.52,2071.89,2069.088,0.030859506608201373,0.029160900492184894
2021-02-23 15:29:00,2021-02-23,3:29 PM,2070.57,2068.385,2068.863,237,490320.51,45,2069.77,2068.525,2068.977,900,1862079.5,9,2070.52,2068.55,2069.05,2068.57,0.029593952812709434,0.028086093850545696
2021-02-23 15:30:00,2021-02-23,3:30 PM,2069.11,2065.8,2066.888,1257,2598078.78,24,2068.87,2065.83,2067.083,1932,3993604.615,17,2068.57,2065.85,2068.235,2065.83,0.028611070883454083,0.027144954794020317
2021-02-23 15:31:00,2021-02-23,3:31 PM,2066.09,2064.72,2065.206,357,737278.48,6,,,,0,0.0,0,2065.47,2066.09,,,0.027774003842944026,0.02665152761179764
2021-02-23 15:32:00,2021-02-23,3:32 PM,2066.65,2064.45,2065.732,756,1561693.44,11,,,,0,0.0,0,2066.465,2066.345,,,0.028035773916254496,0.02677823851961901
2021-02-23 15:33:00,2021-02-23,3:33 PM,2065.21,2062.585,2063.863,492,1015420.64,15,,,,0,0.0,0,2065.175,2063.99,,,0.027105644131050207,0.025608026017973
2021-02-23 15:34:00,2021-02-23,3:34 PM,2065.37,2063.345,2064.113,692,1428366.295,13,,,,0,0.0,0,2064.06,2063.44,,,0.02723005956513317,0.025334727981495303
2021-02-23 15:35:00,2021-02-23,3:35 PM,2066.24,2063.37,2064.627,141,291112.365,9,,,,0,0.0,0,2064.31,2063.37,,,0.0274858576976078,0.025299944595034405
2021-02-23 15:36:00,2021-02-23,3:36 PM,,,,0,0.0,0,,,,0,0.0,0,,,,,,
2021-02-23 15:37:00,2021-02-23,3:37 PM,2068.6,2066.0,2067.139,329,680088.8,16,,,,0,0.0,0,2067.18,2068.6,,,0.028735983979273478,0.027898760469178184
2021-02-23 15:38:00,2021-02-23,3:38 PM,2068.19,2065.06,2065.976,177,365677.795,9,,,,0,0.0,0,2068.135,2066.05,,,0.02815720337991954,0.026631651390962907
2021-02-23 15:39:00,2021-02-23,3:39 PM,2066.98,2065.675,2066.562,52,107461.205,8,,,,0,0.0,0,2066.98,2066.28,,,0.028448833157409894,0.026745939660762736
2021-02-23 15:40:00,2021-02-23,3:40 PM,2066.88,2065.95,2066.552,23,47530.695,4,,,,0,0.0,0,2066.88,2066.54,,,0.02844385654004669,0.026875135096188506
2021-02-23 15:41:00,2021-02-23,3:41 PM,2066.79,2063.37,2063.983,421,868936.635,14,,,,0,0.0,0,2066.79,2064.8,,,0.027165363539410202,0.02601051948987692
2021-02-23 15:42:00,2021-02-23,3:42 PM,2064.735,2060.46,2061.711,651,1342174.16,17,,,,0,0.0,0,2064.735,2060.645,,,0.026034676074464056,0.023945877050667
2021-02-23 15:43:00,2021-02-23,3:43 PM,2061.13,2061.13,2061.13,2,4122.26,1,,,,0,0.0,0,2061.13,2061.13,,,0.025745534605655415,0.024186876228288426
2021-02-23 15:44:00,2021-02-23,3:44 PM,2061.83,2059.09,2059.992,112,230719.14,10,,,,0,0.0,0,2059.69,2061.83,,,0.025179195549709817,0.024534710092896487
2021-02-23 15:45:00,2021-02-23,3:45 PM,2063.55,2062.645,2062.967,45,92833.505,7,,,,0,0.0,0,2063.55,2063.07,,,0.02665973921529701,0.025150872938773904
2021-02-24 09:30:00,2021-02-24,09:30 AM,2045.67,2029.91,2036.706,898,1828961.795,24,2045.35,2030.04,2033.623,28164,57274952.9,38,2029.91,2045.67,2030.04,2044.0,0.0,0.0
2021-02-24 09:31:00,2021-02-24,09:31 AM,2047.03,2038.16,2044.411,687,1404510.295,10,2049.28,2033.22,2044.788,2506,5124238.44,22,2045.67,2038.16,2046.44,2041.84,0.0037830693286120603,0.005490201477855022
2021-02-24 09:32:00,2021-02-24,09:32 AM,2047.29,2040.41,2043.331,565,1154481.95,15,2045.11,2040.41,2043.024,1100,2247326.85,11,2042.48,2044.52,2041.7,2045.11,0.003252801337060921,0.004622784065679745
2021-02-24 09:33:00,2021-02-24,09:33 AM,2049.23,2042.64,2048.064,260,532496.555,12,2049.69,2044.06,2046.151,1545,3161303.8,13,2043.3,2043.725,2044.51,2044.155,0.005576651711145323,0.00616043386606073
2021-02-24 09:34:00,2021-02-24,09:34 AM,2045.725,2042.36,2045.168,65,132935.915,7,2046.564,2043.972,2044.94,775,1584828.4,5,2045.0,2045.725,2045.89,2045.67,0.004154747911578789,0.005564944928337262
2021-02-24 09:35:00,2021-02-24,09:35 AM,2044.12,2035.955,2041.504,137,279686.04,10,2045.57,2035.35,2040.181,2600,5304470.5,26,2044.12,2040.24,2045.57,2038.76,0.0023557646513537064,0.003224786501726226
2021-02-24 09:36:00,2021-02-24,09:36 AM,2033.705,2026.86,2029.016,111,225220.82,5,2034.28,2028.04,2029.978,625,1268736.0,5,2033.705,2028.99,2034.28,2028.99,-0.0037757044953959126,-0.0017923676118926574
2021-02-24 09:37:00,2021-02-24,09:37 AM,2037.3,2027.53,2031.169,709,1440099.145,12,2037.3,2027.53,2031.679,1300,2641183.0,13,2027.54,2037.3,2027.54,2037.3,-0.0027186054344612368,-0.0009559293930094024
2021-02-24 09:38:00,2021-02-24,09:38 AM,2039.34,2034.54,2037.506,338,688677.0,9,2039.93,2032.08,2036.447,1216,2476318.96,11,2037.79,2039.23,2037.93,2039.23,0.00039279110485272885,0.001388654632643239
2021-02-24 09:39:00,2021-02-24,09:39 AM,2045.15,2041.32,2043.053,466,952062.9,6,2045.95,2040.65,2043.114,2257,4611308.98,22,2041.32,2043.56,2041.14,2041.77,0.0031163064281247307,0.0046670400560969195
2021-02-24 09:40:00,2021-02-24,09:40 AM,2043.81,2032.88,2037.698,609,1240958.29,13,2043.197,2032.88,2037.934,1700,3464488.5,17,2043.81,2032.88,2043.148,2032.89,0.0004870609700173659,0.0021198619409791893
2021-02-24 09:41:00,2021-02-24,09:41 AM,2035.92,2033.54,2035.032,518,1054146.34,8,2037.27,2033.06,2034.985,600,1220991.0,6,2033.54,2034.745,2033.06,2034.94,-0.0008219153869041375,0.0006697406549787511
2021-02-24 09:42:00,2021-02-24,09:42 AM,2036.16,2034.29,2034.763,309,628741.685,9,2035.89,2033.61,2034.781,700,1424347.0,7,2035.275,2035.57,2035.89,2035.57,-0.0009539913959108402,0.0005694270767000087
2021-02-24 09:43:00,2021-02-24,09:43 AM,,,,0,0.0,0,2036.87,2032.91,2035.136,1400,2849190.86,12,,,2034.05,2036.0,,0.0007439923722341456
2021-02-24 09:44:00,2021-02-24,09:44 AM,2036.61,2031.725,2035.659,507,1032079.395,9,2037.0,2031.29,2033.069,4394,8933304.372,33,2036.61,2033.12,2035.84,2033.898,-0.0005140653584757929,-0.00027242020767865395
2021-02-24 09:45:00,2021-02-24,09:45 AM,2038.18,2032.245,2035.494,275,559760.755,10,2036.51,2032.25,2034.797,1826,3715538.98,17,2032.245,2034.515,2033.105,2032.7,-0.0005950785238517435,0.0005772948083297534
2021-02-24 09:46:00,2021-02-24,09:46 AM,2040.69,2034.13,2034.215,77,156634.57,2,2040.0,2033.44,2036.248,1675,3410715.5,14,2034.13,2040.69,2034.23,2040.0,-0.0012230533027348992,0.0012907997204988338
2021-02-24 09:47:00,2021-02-24,09:47 AM,2043.24,2041.41,2042.124,320,653479.65,7,2045.35,2041.41,2043.133,1500,3064699.0,15,2041.41,2042.99,2043.1,2045.35,0.00266017775761456,0.004676382987407199
2021-02-24 09:48:00,2021-02-24,09:48 AM,2046.2,2044.46,2045.132,368,752608.56,7,2046.97,2044.46,2045.601,1200,2454721.0,12,2045.32,2044.92,2046.97,2045.68,0.004137072311860504,0.005889980591289568
2021-02-24 09:49:00,2021-02-24,09:49 AM,2046.935,2045.58,2045.851,26,53192.125,5,2049.228,2045.8,2047.08,2661,5447278.556,23,2046.935,2045.79,2046.295,2047.4,0.004490093317346839,0.006617254033810534
2021-02-24 09:50:00,2021-02-24,09:50 AM,2047.03,2044.63,2046.045,633,1295146.52,8,2047.03,2041.4,2044.948,1381,2824072.825,13,2047.03,2046.08,2047.03,2043.825,0.004585345160273584,0.005568878794152134
